pmid,gene_id,gene_text,title,journal
21866346,100217305,bZIP transcription factor,"Cloning and characterization of a maize bZIP transcription factor, ZmbZIP72, confers drought and salt tolerance in transgenic Arabidopsis.",Planta. 2012 Feb
21866346,835306,RD29B,"Cloning and characterization of a maize bZIP transcription factor, ZmbZIP72, confers drought and salt tolerance in transgenic Arabidopsis.",Planta. 2012 Feb
21866346,840987,RAB18,"Cloning and characterization of a maize bZIP transcription factor, ZmbZIP72, confers drought and salt tolerance in transgenic Arabidopsis.",Planta. 2012 Feb
21866346,816317,HIS1-3,"Cloning and characterization of a maize bZIP transcription factor, ZmbZIP72, confers drought and salt tolerance in transgenic Arabidopsis.",Planta. 2012 Feb
22245611,824718,SDIR1,"ZmRFP1, the putative ortholog of SDIR1, encodes a RING-H2 E3 ubiquitin ligase and responds to drought stress in an ABA-dependent manner in maize.",Gene. 2012 Mar 10
22245611,100282035,RING-finger protein,"ZmRFP1, the putative ortholog of SDIR1, encodes a RING-H2 E3 ubiquitin ligase and responds to drought stress in an ABA-dependent manner in maize.",Gene. 2012 Mar 10
23911729,542224,calcium-dependent protein kinase,"A maize calcium-dependent protein kinase gene, ZmCPK4, positively regulated abscisic acid signaling and enhanced drought stress tolerance in transgenic Arabidopsis.",Plant Physiol Biochem. 2013 Oct
24080398,824718,SALT- AND DROUGHT-INDUCED RING FINGER1,Overexpression of a maize E3 ubiquitin ligase gene enhances drought tolerance through regulating stomatal aperture and antioxidant system in transgenic tobacco.,Plant Physiol Biochem. 2013 Dec
24080398,100282035,RING-finger protein,Overexpression of a maize E3 ubiquitin ligase gene enhances drought tolerance through regulating stomatal aperture and antioxidant system in transgenic tobacco.,Plant Physiol Biochem. 2013 Dec
24817160,818566,Delta1-Pyrroline-5-carboxylate synthetase 1,"A novel maize homeodomain-leucine zipper (HD-Zip) I gene, Zmhdz10, positively regulates drought and salt tolerance in both rice and Arabidopsis.",Plant Cell Physiol. 2014 Jun
24817160,832636,RD22,"A novel maize homeodomain-leucine zipper (HD-Zip) I gene, Zmhdz10, positively regulates drought and salt tolerance in both rice and Arabidopsis.",Plant Cell Physiol. 2014 Jun
24817160,835306,RD29B,"A novel maize homeodomain-leucine zipper (HD-Zip) I gene, Zmhdz10, positively regulates drought and salt tolerance in both rice and Arabidopsis.",Plant Cell Physiol. 2014 Jun
24817160,828714,ABA-insensitive 1,"A novel maize homeodomain-leucine zipper (HD-Zip) I gene, Zmhdz10, positively regulates drought and salt tolerance in both rice and Arabidopsis.",Plant Cell Physiol. 2014 Jun
24974327,840987,RAB18,"A maize mitogen-activated protein kinase kinase, ZmMKK1, positively regulated the salt and drought tolerance in transgenic Arabidopsis.",J Plant Physiol. 2014 Jul 15
24974327,835307,RD29A,"A maize mitogen-activated protein kinase kinase, ZmMKK1, positively regulated the salt and drought tolerance in transgenic Arabidopsis.",J Plant Physiol. 2014 Jul 15
25460871,103647543,phosphoenolpyruvate carboxylase,Enhanced drought tolerance in transgenic rice over-expressing of maize C4 phosphoenolpyruvate carboxylase gene via NO and Ca(2+).,J Plant Physiol. 2015 Mar 1
25460871,542278,nitrate reductase,Enhanced drought tolerance in transgenic rice over-expressing of maize C4 phosphoenolpyruvate carboxylase gene via NO and Ca(2+).,J Plant Physiol. 2015 Mar 1
25460871,542702,phospholipase D,Enhanced drought tolerance in transgenic rice over-expressing of maize C4 phosphoenolpyruvate carboxylase gene via NO and Ca(2+).,J Plant Physiol. 2015 Mar 1
26220950,825160,ARGOS,"Overexpression of ARGOS Genes Modifies Plant Sensitivity to Ethylene, Leading to Improved Drought Tolerance in Both Arabidopsis and Maize.",Plant Physiol. 2015 Sep
26220950,818722,ORGAN SIZE RELATED1,"Overexpression of ARGOS Genes Modifies Plant Sensitivity to Ethylene, Leading to Improved Drought Tolerance in Both Arabidopsis and Maize.",Plant Physiol. 2015 Sep
26220950,831748,CONSTITUTIVE TRIPLE RESPONSE1,"Overexpression of ARGOS Genes Modifies Plant Sensitivity to Ethylene, Leading to Improved Drought Tolerance in Both Arabidopsis and Maize.",Plant Physiol. 2015 Sep
26220950,831889,ETHYLENE-INSENSITIVE2,"Overexpression of ARGOS Genes Modifies Plant Sensitivity to Ethylene, Leading to Improved Drought Tolerance in Both Arabidopsis and Maize.",Plant Physiol. 2015 Sep
26220950,817148,REVERSION-TO-ETHYLENE SENSITIVITY1,"Overexpression of ARGOS Genes Modifies Plant Sensitivity to Ethylene, Leading to Improved Drought Tolerance in Both Arabidopsis and Maize.",Plant Physiol. 2015 Sep
26877151,548127,cytokinin dehydrogenase,Whole transcriptome analysis of transgenic barley with altered cytokinin homeostasis and increased tolerance to drought stress.,N Biotechnol. 2016 Sep 25
27968980,834756,cbl9,Characterization of the calcineurin B-Like (CBL) gene family in maize and functional analysis of ZmCBL9 under abscisic acid and abiotic stress treatments.,Plant Sci. 2016 Dec
28378532,842114,galactinol synthase 2,Overexpression of an Arabidopsis thaliana galactinol synthase gene improves drought tolerance in transgenic rice and increased grain yield in the field.,Plant Biotechnol J. 2017 Nov
28378532,100192952,ubiquitin,Overexpression of an Arabidopsis thaliana galactinol synthase gene improves drought tolerance in transgenic rice and increased grain yield in the field.,Plant Biotechnol J. 2017 Nov
28888162,103647543,phosphoenolpyruvate carboxylase,Improved short-term drought response of transgenic rice over-expressing maize C4 phosphoenolpyruvate carboxylase via calcium signal cascade.,J Plant Physiol. 2017 Nov
29896208,542390,NF-YB,ZmNF-YB16 Overexpression Improves Drought Resistance and Yield by Enhancing Photosynthesis and the Antioxidant Capacity of Maize Plants.,Front Plant Sci. 2018 May 29
32480747,28721236,peroxidase,Expression of maize heat shock transcription factor gene ZmHsf06 enhances the thermotolerance and drought-stress tolerance of transgenic Arabidopsis.,Funct Plant Biol. 2015 Nov
32480747,829661,catalase,Expression of maize heat shock transcription factor gene ZmHsf06 enhances the thermotolerance and drought-stress tolerance of transgenic Arabidopsis.,Funct Plant Biol. 2015 Nov
33057352,100381337,MAPK,Comparative transcriptomic analysis of contrasting hybrid cultivars reveal key drought-responsive genes and metabolic pathways regulating drought stress tolerance in maize at various stages.,PLoS One. 2020 Oct 15
39486317,6147,RPL23A,Impact of arbuscular mycorrhizal fungi on maize rhizosphere microbiome stability under moderate drought conditions.,Microbiol Res
40422709,100191578,calcineurin B-like protein,Transcriptome Analysis Reveals the Molecular Mechanisms for Mycorrhiza-Enhanced Drought Tolerance in Maize by Regulating the Ca<sup>2+</sup> Signaling Pathway.,J Fungi (Basel)
40422709,100141385,CBL-interacting protein kinase,Transcriptome Analysis Reveals the Molecular Mechanisms for Mycorrhiza-Enhanced Drought Tolerance in Maize by Regulating the Ca<sup>2+</sup> Signaling Pathway.,J Fungi (Basel)
40422709,100381337,mitogen-activated protein kinase,Transcriptome Analysis Reveals the Molecular Mechanisms for Mycorrhiza-Enhanced Drought Tolerance in Maize by Regulating the Ca<sup>2+</sup> Signaling Pathway.,J Fungi (Basel)
40422709,542224,calcium-dependent protein kinase,Transcriptome Analysis Reveals the Molecular Mechanisms for Mycorrhiza-Enhanced Drought Tolerance in Maize by Regulating the Ca<sup>2+</sup> Signaling Pathway.,J Fungi (Basel)
40422709,542762,CDPK1,Transcriptome Analysis Reveals the Molecular Mechanisms for Mycorrhiza-Enhanced Drought Tolerance in Maize by Regulating the Ca<sup>2+</sup> Signaling Pathway.,J Fungi (Basel)
40422709,542521,CDPK14,Transcriptome Analysis Reveals the Molecular Mechanisms for Mycorrhiza-Enhanced Drought Tolerance in Maize by Regulating the Ca<sup>2+</sup> Signaling Pathway.,J Fungi (Basel)
40487216,100194106,bHLH137,Comprehensive transcriptome analysis provides molecular insights into the heterosis-associated drought tolerance and reveals ZmbHLH137 that promotes drought tolerance in maize seedlings.,
40487216,100280060,glutathione peroxidase,Comprehensive transcriptome analysis provides molecular insights into the heterosis-associated drought tolerance and reveals ZmbHLH137 that promotes drought tolerance in maize seedlings.,
40487216,542029,peroxidase,Comprehensive transcriptome analysis provides molecular insights into the heterosis-associated drought tolerance and reveals ZmbHLH137 that promotes drought tolerance in maize seedlings.,
40487216,100274012,superoxide dismutase,Comprehensive transcriptome analysis provides molecular insights into the heterosis-associated drought tolerance and reveals ZmbHLH137 that promotes drought tolerance in maize seedlings.,
40974545,100280060,glutathione peroxidase,Cover Crop Root Channels Promote Bacterial Adaptation to Drought in the Maize Rhizosphere.,Glob Chang Biol
41455433,100170665,ZmSNAC1,ZmSNAC1 cooperates with its interaction partner ZmNAC19 and ZmCAR11 to regulate drought tolerance in maize.,Plant Physiol Biochem
41567405,542228,indole-3-acetaldehyde oxidase,Genotype-specific responses of maize plants to Funneliformis mosseae under drought stress: phenomic and transcriptomic insights.,Front Plant Sci
41567405,542232,auxin-binding protein 1,Genotype-specific responses of maize plants to Funneliformis mosseae under drought stress: phenomic and transcriptomic insights.,Front Plant Sci
41567405,542246,tasselseed-2,Genotype-specific responses of maize plants to Funneliformis mosseae under drought stress: phenomic and transcriptomic insights.,Front Plant Sci
42082112,100384480,POD,Negative Regulation of ZmBBX24 Gene Under Combined Light and Drought Stress Modulates Drought Tolerance in Arabidopsis.,Plant Sci
12586876,107810646,TPS,Expression of a bifunctional fusion of the Escherichia coli genes for trehalose-6-phosphate synthase and trehalose-6-phosphate phosphatase in transgenic rice plants increases trehalose accumulation and abiotic stress tolerance without stunting growth.,Plant Physiol. 2003 Feb
12586876,107814858,TPP,Expression of a bifunctional fusion of the Escherichia coli genes for trehalose-6-phosphate synthase and trehalose-6-phosphate phosphatase in transgenic rice plants increases trehalose accumulation and abiotic stress tolerance without stunting growth.,Plant Physiol. 2003 Feb
12595141,542372,PEPC,Improvement of drought tolerance in maize: towards the functional validation of the Zm-Asr1 gene and increase of water use efficiency by over-expressing C4-PEPC.,Biochimie. 2002 Nov
15356330,541957,DREB1,Cloning and functional analysis of a novel DREB1/CBF transcription factor involved in cold-responsive gene expression in Zea mays L.,Plant Cell Physiol. 2004 Aug
15356330,828652,DREB1A,Cloning and functional analysis of a novel DREB1/CBF transcription factor involved in cold-responsive gene expression in Zea mays L.,Plant Cell Physiol. 2004 Aug
17075179,542434,ZmPIP1-1,[Expression of ZmPIP1 subgroup genes in maize roots under water shortage].,Zhi Wu Sheng Li Yu Fen Zi Sheng Wu Xue Xue Bao. 2006 Oct
17075179,541779,ZmPIP1-2,[Expression of ZmPIP1 subgroup genes in maize roots under water shortage].,Zhi Wu Sheng Li Yu Fen Zi Sheng Wu Xue Xue Bao. 2006 Oct
19105030,100141385,CBL-interacting protein kinase,Cloning and characterization of a novel CBL-interacting protein kinase from maize.,Plant Mol Biol. 2009 Apr
19105030,833502,sos2,Cloning and characterization of a novel CBL-interacting protein kinase from maize.,Plant Mol Biol. 2009 Apr
19105030,814729,SOS1,Cloning and characterization of a novel CBL-interacting protein kinase from maize.,Plant Mol Biol. 2009 Apr
19906836,100274012,superoxide dismutase,"Mechanisms of progressive water deficit tolerance and growth recovery of Chinese maize foundation genotypes Huangzao 4 and Chang 7-2, which are proposed on the basis of comparison of physiological and transcriptomic responses.",Plant Cell Physiol. 2009 Dec
19906836,542029,peroxidase,"Mechanisms of progressive water deficit tolerance and growth recovery of Chinese maize foundation genotypes Huangzao 4 and Chang 7-2, which are proposed on the basis of comparison of physiological and transcriptomic responses.",Plant Cell Physiol. 2009 Dec
21134899,732819,vp14,Nitric oxide mediates brassinosteroid-induced ABA biosynthesis involved in oxidative stress tolerance in maize leaves.,Plant Cell Physiol. 2011 Jan
22366304,100285487,peptidyl-prolyl cis/trans isomerase,Genome-wide analysis and environmental response profiling of the FK506-binding protein gene family in maize (Zea mays L.).,Gene. 2012 May 1
23152961,542548,phosphatidylinositol synthase,Overexpression of the phosphatidylinositol synthase gene (ZmPIS) conferring drought stress tolerance by altering membrane lipid composition and increasing ABA synthesis in maize.,Plant Cell Environ. 2013 May
23152961,100192952,ubiquitin,Overexpression of the phosphatidylinositol synthase gene (ZmPIS) conferring drought stress tolerance by altering membrane lipid composition and increasing ABA synthesis in maize.,Plant Cell Environ. 2013 May
24929517,100282161,mo-molybdopterin cofactor sulfurase,[Cloning and functional validation of promoter of mo-molybdopterin cofactor sulfurase gene in maize].,Yi Chuan. 2014 Jun
26870063,542548,phosphatidylinositol synthase,Identification of a 467 bp Promoter of Maize Phosphatidylinositol Synthase Gene (ZmPIS) Which Confers High-Level Gene Expression and Salinity or Osmotic Stress Inducibility in Transgenic Tobacco.,Front Plant Sci. 2016 Feb 1
27456042,542540,D-myo-inositol-3-phosphate synthase,Potential role of D-myo-inositol-3-phosphate synthase and 14-3-3 genes in the crosstalk between Zea mays and Rhizophagus intraradices under drought stress.,Mycorrhiza. 2016 Nov
29312925,606407,CDPK,"Comparative Analysis of CDPK Family in Maize, Arabidopsis, Rice, and Sorghum Revealed Potential Targets for Drought Tolerance Improvement.",Front Chem. 2017 Dec 19
29312925,100381337,MAPK,"Comparative Analysis of CDPK Family in Maize, Arabidopsis, Rice, and Sorghum Revealed Potential Targets for Drought Tolerance Improvement.",Front Chem. 2017 Dec 19
29593762,103642918,Sulfite oxidase,Overexpression of the Maize Sulfite Oxidase Increases Sulfate and GSH Levels and Enhances Drought Tolerance in Transgenic Tobacco.,Front Plant Sci. 2018 Mar 12
29636765,100284678,PSY,"Soil Selenium (Se) Biofortification Changes the Physiological, Biochemical and Epigenetic Responses to Water Stress in Zea mays L. by Inducing a Higher Drought Tolerance.",Front Plant Sci. 2018 Mar 27
29636765,100285036,ADH,"Soil Selenium (Se) Biofortification Changes the Physiological, Biochemical and Epigenetic Responses to Water Stress in Zea mays L. by Inducing a Higher Drought Tolerance.",Front Plant Sci. 2018 Mar 27
32515355,541983,polyamine oxidase,Contrasting the expression pattern change of polyamine oxidase genes and photosynthetic efficiency of maize (Zea mays L.) genotypes under drought stress.,J Biosci. 2020
32515355,100274012,superoxide dismutase,Contrasting the expression pattern change of polyamine oxidase genes and photosynthetic efficiency of maize (Zea mays L.) genotypes under drought stress.,J Biosci. 2020
32515355,542029,peroxidase,Contrasting the expression pattern change of polyamine oxidase genes and photosynthetic efficiency of maize (Zea mays L.) genotypes under drought stress.,J Biosci. 2020
32742048,732825,crtRB1,Phenotypic characterization and validation of provitamin A functional genes in early maturing provitamin A-quality protein maize (Zea mays) inbred lines.,Plant Breed. 2020 Jun
32742048,100280448,LcyE,Phenotypic characterization and validation of provitamin A functional genes in early maturing provitamin A-quality protein maize (Zea mays) inbred lines.,Plant Breed. 2020 Jun
36944863,842070,Hap5B,Novel function of a putative TaCOBL ortholog associated with cold response.,Mol Biol Rep. 2023 May
41026892,100381337,MAPK,Brassinosteroid-signaling kinase 4 activates mitogen-activated protein kinase 4 to enhance cold stress tolerance in maize.,Plant Cell
41455275,541891,ZmPIP2;6,Microbial biofilms as drought shields: Bacillus velezensis D103 enhances maize tolerance via aquaporin regulation.,
41455275,541675,ZmTIP1;1,Microbial biofilms as drought shields: Bacillus velezensis D103 enhances maize tolerance via aquaporin regulation.,
41825104,100125646,comt,Transcriptomic and phenotypic analysis of maize with CRISPR/Cas9-mediated targeted mutagenesis of melatonin synthesis genes under drought stress.,
15073214,107796336,NPK1,Expression of the Nicotiana protein kinase (NPK1) enhanced drought tolerance in transgenic maize.,J Exp Bot. 2004 May
15073214,100191795,mitogen-activated protein kinase kinase kinase,Expression of the Nicotiana protein kinase (NPK1) enhanced drought tolerance in transgenic maize.,J Exp Bot. 2004 May
15359131,828653,DREB1b,"Ectopic expression of a cold-inducible transcription factor, CBF1/DREB1b, in transgenic rice (Oryza sativa L.).",Mol Cells. 2004 Aug 31
15359131,828782,lip5,"Ectopic expression of a cold-inducible transcription factor, CBF1/DREB1b, in transgenic rice (Oryza sativa L.).",Mol Cells. 2004 Aug 31
21327835,542369,Cat1,Maize ABP9 enhances tolerance to multiple stresses in transgenic Arabidopsis by modulating ABA signaling and cellular levels of reactive oxygen species.,Plant Mol Biol. 2011 Mar
25076840,542019,zmm16,Molecular mapping across three populations reveals a QTL hotspot region on chromosome 3 for secondary traits associated with drought tolerance in tropical maize.,Mol Breed. 2014
25076840,100415939,MADS-domain transcription factor,Molecular mapping across three populations reveals a QTL hotspot region on chromosome 3 for secondary traits associated with drought tolerance in tropical maize.,Mol Breed. 2014
25076840,542126,psbs1,Molecular mapping across three populations reveals a QTL hotspot region on chromosome 3 for secondary traits associated with drought tolerance in tropical maize.,Mol Breed. 2014
25231250,103647543,phosphoenolpyruvate carboxylase,Improved oxidative tolerance in suspension-cultured cells of C4-pepctransgenic rice by H2O2 and Ca(2+) under PEG-6000.,J Integr Plant Biol. 2015 Jun
25940960,542373,Rab17,The TaDREB3 transgene transferred by conventional crossings to different genetic backgrounds of bread wheat improves drought tolerance.,Plant Biotechnol J. 2016 Jan
26669318,542372,PEPC,Erratum to: Drought tolerance and proteomics studies of transgenic wheat containing the maize C4 phosphoenolpyruvate carboxylase (PEPC) gene.,Protoplasma. 2016 Nov
26793207,800514,psbA,"Overexpression of the Maize psbA Gene Enhances Drought Tolerance Through Regulating Antioxidant System, Photosynthetic Capability, and Stress Defense Gene Expression in Tobacco.",Front Plant Sci. 2016 Jan 12
26793207,845199,psbA,"Overexpression of the Maize psbA Gene Enhances Drought Tolerance Through Regulating Antioxidant System, Photosynthetic Capability, and Stress Defense Gene Expression in Tobacco.",Front Plant Sci. 2016 Jan 12
26793207,107793843,NtERD10C,"Overexpression of the Maize psbA Gene Enhances Drought Tolerance Through Regulating Antioxidant System, Photosynthetic Capability, and Stress Defense Gene Expression in Tobacco.",Front Plant Sci. 2016 Jan 12
27933075,101769963,Lipid Transfer Protein,A Non-specific Setaria italica Lipid Transfer Protein Gene Plays a Critical Role under Abiotic Stress.,Front Plant Sci. 2016 Nov 24
28415033,542372,PEPC,Physiological investigation of C4-phosphoenolpyruvate-carboxylase-introduced rice line shows that sucrose metabolism is involved in the improved drought tolerance.,Plant Physiol Biochem. 2017 Jun
28674550,542434,ZmPIP1;1,Enhanced Drought Stress Tolerance by the Arbuscular Mycorrhizal Symbiosis in a Drought-Sensitive Maize Cultivar Is Related to a Broader and Differential Regulation of Host Plant Aquaporins than in a Drought-Tolerant Cultivar.,Front Plant Sci. 2017 Jun 19
28674550,541886,ZmPIP1;3,Enhanced Drought Stress Tolerance by the Arbuscular Mycorrhizal Symbiosis in a Drought-Sensitive Maize Cultivar Is Related to a Broader and Differential Regulation of Host Plant Aquaporins than in a Drought-Tolerant Cultivar.,Front Plant Sci. 2017 Jun 19
28674550,541887,ZmPIP1;6,Enhanced Drought Stress Tolerance by the Arbuscular Mycorrhizal Symbiosis in a Drought-Sensitive Maize Cultivar Is Related to a Broader and Differential Regulation of Host Plant Aquaporins than in a Drought-Tolerant Cultivar.,Front Plant Sci. 2017 Jun 19
28674550,542644,ZmPIP2;2,Enhanced Drought Stress Tolerance by the Arbuscular Mycorrhizal Symbiosis in a Drought-Sensitive Maize Cultivar Is Related to a Broader and Differential Regulation of Host Plant Aquaporins than in a Drought-Tolerant Cultivar.,Front Plant Sci. 2017 Jun 19
28674550,541890,ZmPIP2;4,Enhanced Drought Stress Tolerance by the Arbuscular Mycorrhizal Symbiosis in a Drought-Sensitive Maize Cultivar Is Related to a Broader and Differential Regulation of Host Plant Aquaporins than in a Drought-Tolerant Cultivar.,Front Plant Sci. 2017 Jun 19
28674550,541675,ZmTIP1;1,Enhanced Drought Stress Tolerance by the Arbuscular Mycorrhizal Symbiosis in a Drought-Sensitive Maize Cultivar Is Related to a Broader and Differential Regulation of Host Plant Aquaporins than in a Drought-Tolerant Cultivar.,Front Plant Sci. 2017 Jun 19
28674550,541687,ZmTIP2;3,Enhanced Drought Stress Tolerance by the Arbuscular Mycorrhizal Symbiosis in a Drought-Sensitive Maize Cultivar Is Related to a Broader and Differential Regulation of Host Plant Aquaporins than in a Drought-Tolerant Cultivar.,Front Plant Sci. 2017 Jun 19
28674550,541897,ZmTIP4;1,Enhanced Drought Stress Tolerance by the Arbuscular Mycorrhizal Symbiosis in a Drought-Sensitive Maize Cultivar Is Related to a Broader and Differential Regulation of Host Plant Aquaporins than in a Drought-Tolerant Cultivar.,Front Plant Sci. 2017 Jun 19
33613597,107773042,peroxidase,Overexpression of DBF-Interactor Protein 6 Containing an R3H Domain Enhances Drought Tolerance in Populus L. (Populus tomentosa).,Front Plant Sci. 2021 Feb 4
33613597,107799583,catalase,Overexpression of DBF-Interactor Protein 6 Containing an R3H Domain Enhances Drought Tolerance in Populus L. (Populus tomentosa).,Front Plant Sci. 2021 Feb 4
34925395,100286089,protein phosphatase 2C,Network Analysis of Different Exogenous Hormones on the Regulation of Deep Sowing Tolerance in Maize Seedlings.,Front Plant Sci. 2021 Dec 2
35360304,100282648,GRMZM2G168365,A Genome-Wide Association Study Dissects the Genetic Architecture of the Metaxylem Vessel Number in Maize Brace Roots.,Front Plant Sci. 2022 Mar 10
35360304,100279767,GRMZM2G470499,A Genome-Wide Association Study Dissects the Genetic Architecture of the Metaxylem Vessel Number in Maize Brace Roots.,Front Plant Sci. 2022 Mar 10
35360304,100194263,GRMZM2G028982,A Genome-Wide Association Study Dissects the Genetic Architecture of the Metaxylem Vessel Number in Maize Brace Roots.,Front Plant Sci. 2022 Mar 10
35360304,103641424,GRMZM2G381691,A Genome-Wide Association Study Dissects the Genetic Architecture of the Metaxylem Vessel Number in Maize Brace Roots.,Front Plant Sci. 2022 Mar 10
