pmid,gene_id,gene_text,title,journal
21486303,841518,AtGA2ox7,"Vitis CBF1 and Vitis CBF4 differ in their effect on Arabidopsis abiotic stress tolerance, development and gene expression.",Plant Cell Environ. 2011 Aug
21486303,822287,AtICE1,"Vitis CBF1 and Vitis CBF4 differ in their effect on Arabidopsis abiotic stress tolerance, development and gene expression.",Plant Cell Environ. 2011 Aug
21486303,828652,AtCBF3,"Vitis CBF1 and Vitis CBF4 differ in their effect on Arabidopsis abiotic stress tolerance, development and gene expression.",Plant Cell Environ. 2011 Aug
21575091,830541,AtABCG22,"Arabidopsis mutants of AtABCG22, an ABC transporter gene, increase water transpiration and drought susceptibility.",Plant J. 2011 Sep
21575091,843527,AtABCG25,"Arabidopsis mutants of AtABCG22, an ABC transporter gene, increase water transpiration and drought susceptibility.",Plant J. 2011 Sep
21575091,838122,AtABCG40,"Arabidopsis mutants of AtABCG22, an ABC transporter gene, increase water transpiration and drought susceptibility.",Plant J. 2011 Sep
21575091,829541,srk2e,"Arabidopsis mutants of AtABCG22, an ABC transporter gene, increase water transpiration and drought susceptibility.",Plant J. 2011 Sep
21575091,820667,nced3,"Arabidopsis mutants of AtABCG22, an ABC transporter gene, increase water transpiration and drought susceptibility.",Plant J. 2011 Sep
21586729,837805,SLAC1,Stomatal closure by fast abscisic acid signaling is mediated by the guard cell anion channel SLAH3 and the receptor RCAR1.,Sci Signal. 2011 May 17
21586729,10006,ABI1,Stomatal closure by fast abscisic acid signaling is mediated by the guard cell anion channel SLAH3 and the receptor RCAR1.,Sci Signal. 2011 May 17
21586729,6424,PYL,Stomatal closure by fast abscisic acid signaling is mediated by the guard cell anion channel SLAH3 and the receptor RCAR1.,Sci Signal. 2011 May 17
21633512,838224,aba3,New ABA-hypersensitive Arabidopsis mutants are affected in loci mediating responses to water deficit and Dickeya dadantii infection.,PLoS One. 2011
21640171,830424,DREB2A,"A poplar DRE-binding protein gene, PeDREB2L, is involved in regulation of defense response against abiotic stress.",Gene. 2011 Sep 1
21673513,817901,RD20,"Involvement of RD20, a member of caleosin family, in ABA-mediated regulation of germination in Arabidopsis thaliana.",Plant Signal Behav. 2011 Apr
21692804,832424,CPK12,The Arabidopsis Ca(2+) -dependent protein kinase CPK12 negatively regulates abscisic acid signaling in seed germination and post-germination growth.,New Phytol. 2011 Oct
21692804,835809,ABI2,The Arabidopsis Ca(2+) -dependent protein kinase CPK12 negatively regulates abscisic acid signaling in seed germination and post-germination growth.,New Phytol. 2011 Oct
21692804,841395,ABF1,The Arabidopsis Ca(2+) -dependent protein kinase CPK12 negatively regulates abscisic acid signaling in seed germination and post-germination growth.,New Phytol. 2011 Oct
21692804,821463,ABF4,The Arabidopsis Ca(2+) -dependent protein kinase CPK12 negatively regulates abscisic acid signaling in seed germination and post-germination growth.,New Phytol. 2011 Oct
21901277,832636,RD22,"Heterologous expression of the chrysanthemum R2R3-MYB transcription factor CmMYB2 enhances drought and salinity tolerance, increases hypersensitivity to ABA and delays flowering in Arabidopsis thaliana.",Mol Biotechnol. 2012 Jun
21901277,835307,RD29A,"Heterologous expression of the chrysanthemum R2R3-MYB transcription factor CmMYB2 enhances drought and salinity tolerance, increases hypersensitivity to ABA and delays flowering in Arabidopsis thaliana.",Mol Biotechnol. 2012 Jun
